"DATA","APERTURA","MASSIMO","MINIMO","CHIUSURA","VAR % CLOSE","VOLUME"
"11/09/15","22.049,88","22.063,76","21.706,73","21.762,63","-0,63","574345585"
"14/09/15","21.815,55","21.860,37","21.497,11","21.553,80","-0,96","554778756"
"15/09/15","21.584,05","21.992,67","21.434,66","21.903,63","1,62","556711612"
"16/09/15","22.085,15","22.180,98","21.907,83","22.059,21","0,71","530783905"
"17/09/15","22.110,78","22.129,89","21.974,52","22.099,53","0,18","473016509"
"18/09/15","22.004,13","22.004,13","21.504,45","21.514,90","-2,65","918945962"
"21/09/15","21.473,98","21.803,13","21.460,65","21.755,42","1,12","509768491"
"22/09/15","21.705,85","21.705,85","21.017,08","21.031,80","-3,33","734832541"
"23/09/15","21.124,08","21.408,60","20.947,14","21.068,88","0,18","608152373"
"24/09/15","21.055,59","21.215,58","20.544,96","20.581,83","-2,31","824033631"
"25/09/15","20.963,21","21.400,25","20.914,55","21.339,11","3,68","630422677"
"28/09/15","21.196,75","21.300,51","20.759,49","20.759,49","-2,72","536890707"
"29/09/15","20.514,58","20.905,12","20.476,48","20.726,75","-0,16","705562841"
"30/09/15","21.039,60","21.320,60","20.971,28","21.294,98","2,74","713127046"
"01/10/15","21.502,67","21.551,30","21.101,46","21.142,86","-0,71","643964082"
"02/10/15","21.368,53","21.547,94","21.052,48","21.395,29","1,19","733072081"
"05/10/15","21.736,12","22.026,56","21.623,22","21.980,08","2,73","628035049"
"06/10/15","21.945,48","22.182,65","21.802,13","22.182,65","0,92","568989315"
"07/10/15","22.218,34","22.343,41","22.007,34","22.007,34","-0,79","665348352"
"08/10/15","22.045,42","22.195,14","21.984,89","22.156,74","0,68","535539992"
"09/10/15","22.372,21","22.423,55","22.204,71","22.257,89","0,46","511460104"
"12/10/15","22.263,56","22.346,13","22.002,98","22.091,27","-0,75","414904221"
"13/10/15","22.011,69","22.179,72","21.747,19","22.048,49","-0,19","538028869"
"14/10/15","21.912,69","22.035,18","21.797,60","21.838,20","-0,95","495310996"
"15/10/15","22.022,14","22.233,92","21.967,73","22.217,69","1,74","483972028"
"16/10/15","22.358,64","22.416,35","22.225,73","22.337,66","0,54","501545380"
"19/10/15","22.344,50","22.532,75","22.299,23","22.419,68","0,37","431418961"
"20/10/15","22.466,40","22.536,84","22.119,76","22.270,11","-0,67","524977053"
"21/10/15","22.343,68","22.388,15","22.097,39","22.172,64","-0,44","442890272"
"22/10/15","22.124,06","22.616,90","22.103,13","22.616,90","2,00","826232798"
"23/10/15","22.717,17","22.874,96","22.637,87","22.736,86","0,53","751830975"
"26/10/15","22.713,99","22.740,84","22.548,68","22.629,64","-0,47","464211411"
"27/10/15","22.572,80","22.731,20","22.369,92","22.369,92","-1,15","516365674"
"28/10/15","22.489,23","22.697,27","22.456,18","22.686,24","1,41","528905547"
"29/10/15","22.702,16","22.712,60","22.209,45","22.442,69","-1,07","813937868"
"30/10/15","22.539,67","22.584,25","22.336,98","22.442,51","0,00","699447159"
"02/11/15","22.341,59","22.622,53","22.263,50","22.482,39","0,18","521209924"
"03/11/15","22.517,39","22.636,24","22.165,92","22.459,45","-0,10","616098053"
"04/11/15","22.557,93","22.660,64","22.303,07","22.312,63","-0,65","582314720"
"05/11/15","22.320,41","22.442,87","22.132,70","22.223,70","-0,40","517524941"
"06/11/15","22.220,34","22.529,94","22.166,83","22.529,94","1,38","946615961"
"09/11/15","22.509,21","22.570,52","22.107,30","22.107,30","-1,88","491651236"
"10/11/15","22.254,23","22.444,00","22.125,52","22.444,00","1,52","575881151"
"11/11/15","22.463,41","22.658,94","22.316,83","22.385,11","-0,26","620361440"
"12/11/15","22.345,46","22.367,15","21.810,67","21.859,29","-2,35","683607485"
"13/11/15","21.819,12","21.986,75","21.655,21","21.842,56","-0,08","530966463"
"16/11/15","21.606,99","21.924,72","21.572,63","21.811,36","-0,14","417761297"
"17/11/15","22.015,87","22.309,39","21.974,44","22.309,39","2,28","548746167"
"18/11/15","22.197,26","22.205,00","22.054,51","22.091,56","-0,98","532930237"
"19/11/15","22.249,49","22.321,42","22.095,52","22.191,99","0,45","532438718"
"20/11/15","22.222,20","22.246,61","21.946,45","22.140,14","-0,23","581640233"
"23/11/15","22.078,10","22.390,39","21.995,27","22.294,69","0,70","463190590"
"24/11/15","22.194,41","22.229,12","21.840,84","21.948,14","-1,55","489077226"
"25/11/15","22.025,79","22.400,40","21.944,09","22.359,23","1,87","522733333"
"26/11/15","22.354,48","22.597,95","22.339,31","22.591,53","1,04","414824916"
"27/11/15","22.482,88","22.707,68","22.432,56","22.575,18","-0,07","501389216"
"30/11/15","22.525,64","22.773,09","22.505,79","22.717,98","0,63","541522109"
"01/12/15","22.795,45","22.844,38","22.581,33","22.581,33","-0,60","433668524"
"02/12/15","22.676,41","22.730,25","22.515,11","22.551,91","-0,13","464384824"
"03/12/15","22.553,23","22.843,81","21.995,71","21.995,71","-2,47","858883860"
"04/12/15","21.918,49","22.111,24","21.832,26","22.021,36","0,12","570908094"
"07/12/15","22.108,93","22.218,82","21.954,49","22.037,17","0,07","409674687"
"08/12/15","21.991,70","21.998,36","21.443,61","21.538,04","-2,26","522012116"
"09/12/15","21.625,47","21.701,02","21.355,14","21.500,88","-0,17","574073509"
"10/12/15","21.402,77","21.616,69","21.325,00","21.409,63","-0,42","486798117"
"11/12/15","21.351,26","21.386,23","20.924,07","21.015,29","-1,84","584305607"
"14/12/15","21.062,45","21.186,99","20.506,56","20.506,56","-2,42","810763605"
"15/12/15","20.670,49","21.272,68","20.659,46","21.272,68","3,74","633002622"
"16/12/15","21.267,20","21.373,88","21.095,44","21.210,23","-0,29","557050640"
"17/12/15","21.557,11","21.730,23","21.480,07","21.523,10","1,48","622295861"
"18/12/15","21.309,84","21.479,13","21.208,81","21.241,93","-1,31","714077358"
"21/12/15","21.263,71","21.431,69","21.099,32","21.099,32","-0,67","389548356"
"22/12/15","21.202,80","21.282,69","20.968,12","21.060,13","-0,19","343789340"
"23/12/15","21.230,04","21.462,87","21.185,36","21.456,36","1,88","395403447"
"28/12/15","21.454,82","21.505,36","21.326,28","21.369,15","-0,41","240149546"
"29/12/15","21.485,08","21.705,71","21.481,20","21.661,33","1,37","271469939"
"30/12/15","21.595,33","21.659,49","21.418,37","21.418,37","-1,12","262993462"
"04/01/16","21.186,13","21.194,17","20.701,57","20.733,81","-3,20","562345435"
"05/01/16","20.938,10","20.983,24","20.722,19","20.983,24","1,20","435628306"
"06/01/16","20.922,29","20.930,61","20.373,19","20.422,39","-2,67","524266116"
"07/01/16","19.781,23","20.288,68","19.631,81","20.189,48","-1,14","772730254"
"08/01/16","20.189,16","20.350,12","19.869,49","19.869,49","-1,58","567018856"
"11/01/16","19.812,80","20.110,26","19.756,14","19.756,14","-0,57","560847570"
"12/01/16","19.787,37","20.143,69","19.713,25","19.970,10","1,08","599209459"
"13/01/16","20.111,40","20.383,42","20.033,66","20.139,87","0,85","666293819"
"14/01/16","19.879,17","19.995,29","19.576,09","19.803,41","-1,67","793076789"
"15/01/16","19.694,71","19.770,54","19.117,56","19.195,94","-3,07","838493872"
"18/01/16","19.198,08","19.360,60","18.637,60","18.686,86","-2,65","735824917"
"19/01/16","19.059,28","19.168,01","18.547,46","18.880,52","1,04","858094318"
"20/01/16","18.396,19","18.475,84","17.868,57","17.967,91","-4,83","916488194"
"21/01/16","18.052,47","18.750,18","17.836,03","18.723,22","4,20","1251923022"
"22/01/16","19.074,14","19.305,32","18.890,89","19.028,42","1,63","1005516428"
"25/01/16","19.148,56","19.150,02","18.597,68","18.641,47","-2,03","796055420"
"26/01/16","18.360,97","18.960,86","18.256,41","18.923,83","1,51","862399344"
"27/01/16","18.983,73","19.008,76","18.570,65","18.848,03","-0,40","755793599"
"28/01/16","18.758,24","18.942,96","18.055,43","18.189,95","-3,49","1064893112"
"29/01/16","18.496,82","18.657,29","18.325,21","18.657,29","2,57","870272296"
"01/02/16","18.689,45","18.792,14","18.285,83","18.485,95","-0,92","640797667"
"02/02/16","18.484,83","18.495,74","17.866,96","17.922,45","-3,05","737953622"
"03/02/16","17.944,26","17.998,05","17.141,42","17.412,04","-2,85","980110295"
"04/02/16","17.705,71","17.761,48","17.173,10","17.626,04","1,23","951883937"
"05/02/16","17.557,31","17.834,54","17.231,91","17.250,26","-2,13","1146975798"
"08/02/16","17.458,20","17.467,20","16.387,88","16.441,20","-4,69","1005227538"
"09/02/16","16.528,82","16.604,33","15.848,63","15.913,12","-3,21","1272854347"
"10/02/16","16.097,93","16.816,96","15.918,58","16.714,14","5,03","1268918277"
"11/02/16","16.477,70","16.477,70","15.773,00","15.773,00","-5,63","1200414209"
"12/02/16","16.109,56","16.514,87","15.840,91","16.514,87","4,70","1215692843"
"15/02/16","16.794,91","17.225,58","16.777,26","17.041,82","3,19","1107619867"
"16/02/16","17.182,16","17.187,41","16.713,51","16.957,84","-0,49","1242304996"
"17/02/16","16.984,78","17.385,72","16.933,19","17.377,89","2,48","1036123205"
"18/02/16","17.486,50","17.623,73","17.068,51","17.112,36","-1,53","1092725398"
"19/02/16","17.024,76","17.219,77","16.703,70","16.909,56","-1,19","892980815"
"22/02/16","17.127,65","17.504,58","17.127,43","17.504,58","3,52","720213065"
"23/02/16","17.340,23","17.631,37","17.163,46","17.163,46","-1,95","796243233"
"24/02/16","17.157,73","17.230,71","16.587,67","16.719,36","-2,59","841874176"
"25/02/16","16.939,52","17.197,86","16.877,32","17.104,54","2,30","712654405"
"26/02/16","17.299,03","17.549,76","17.253,34","17.483,76","2,22","838041361"
"29/02/16","17.341,74","17.642,88","17.220,78","17.623,07","0,80","1056834765"
"01/03/16","17.557,23","18.011,91","17.533,75","18.011,91","2,21","835357506"
"02/03/16","18.143,22","18.223,46","18.012,33","18.206,41","1,08","969808193"
"03/03/16","18.217,98","18.352,63","18.129,14","18.348,50","0,78","853623323"
"04/03/16","18.415,36","18.449,24","18.061,27","18.278,98","-0,38","910794348"
"07/03/16","18.195,60","18.252,76","17.847,14","18.059,27","-1,20","779385310"
"08/03/16","17.906,02","18.216,75","17.729,09","18.017,56","-0,23","1110499518"
"09/03/16","17.982,37","18.369,22","17.982,37","18.208,92","1,06","878694650"
"10/03/16","18.229,24","19.012,19","18.113,72","18.118,23","-0,50","1400021157"
"11/03/16","18.488,82","18.993,71","18.470,92","18.987,75","4,80","1184056306"
"14/03/16","19.125,11","19.216,53","18.846,96","18.981,77","-0,03","944914253"
"15/03/16","18.891,72","18.960,14","18.678,52","18.765,37","-1,14","787640915"
"16/03/16","18.820,79","18.943,18","18.609,66","18.731,75","-0,18","687886352"
"17/03/16","18.921,43","18.926,79","18.344,17","18.608,03","-0,66","1033396524"
"18/03/16","18.704,37","18.769,70","18.468,17","18.611,34","0,02","1063686951"
"21/03/16","18.556,34","18.879,95","18.481,59","18.696,93","0,46","717921720"
"22/03/16","18.555,03","18.698,82","18.286,08","18.698,82","0,01","645132916"
"23/03/16","18.758,49","18.828,24","18.401,93","18.462,88","-1,26","545961926"
"24/03/16","18.399,42","18.468,78","18.140,18","18.165,84","-1,61","763888976"
"29/03/16","18.251,52","18.468,02","18.031,48","18.171,86","0,03","679640780"
"30/03/16","18.256,53","18.496,63","18.256,09","18.375,32","1,12","740527971"
"31/03/16","18.235,35","18.300,29","17.971,67","18.116,88","-1,41","948177606"
"01/04/16","17.854,70","18.084,41","17.737,84","17.776,84","-1,88","791128446"
"04/04/16","17.700,02","17.934,10","17.574,87","17.639,26","-0,77","747791470"
"05/04/16","17.389,94","17.460,36","17.104,12","17.109,30","-3,00","838100922"
"06/04/16","17.214,34","17.391,84","17.035,79","17.240,91","0,77","816135160"
"07/04/16","17.273,63","17.322,19","16.777,87","16.818,25","-2,45","757287249"
"08/04/16","16.960,89","17.509,23","16.956,49","17.504,62","4,08","942320640"
"11/04/16","17.452,91","17.855,76","17.323,54","17.722,66","1,25","863903594"
"12/04/16","17.741,86","17.860,93","17.231,73","17.444,80","-1,57","1082763919"
"13/04/16","17.713,81","18.165,59","17.696,18","18.165,59","4,13","1033470477"
"14/04/16","18.206,45","18.329,09","17.985,38","18.329,09","0,90","867418543"
"15/04/16","18.282,37","18.322,12","18.161,17","18.257,35","-0,39","683466966"
"18/04/16","17.939,06","18.411,68","17.903,64","18.358,25","0,55","809180995"
"19/04/16","18.427,09","18.637,33","18.344,62","18.447,98","0,49","906749731"
"20/04/16","18.363,00","18.677,47","18.265,95","18.658,36","1,14","684253350"
"21/04/16","18.686,66","18.741,72","18.531,65","18.732,96","0,40","858993556"
"22/04/16","18.739,47","18.778,97","18.559,57","18.687,04","-0,25","606726160"
"25/04/16","18.680,87","18.744,15","18.332,60","18.403,23","-1,52","574526896"
"26/04/16","18.519,77","18.763,62","18.481,57","18.670,41","1,45","745811283"
"27/04/16","18.708,20","18.779,56","18.595,05","18.750,62","0,43","668401839"
"28/04/16","18.649,65","19.023,48","18.540,11","18.976,71","1,21","1020459992"
"29/04/16","18.800,83","19.062,81","18.600,56","18.600,56","-1,98","829937780"
"02/05/16","18.689,47","18.689,47","18.271,38","18.420,22","-0,97","719438339"
"03/05/16","18.401,32","18.412,05","17.889,22","17.966,81","-2,46","805809608"
"04/05/16","17.985,51","18.130,68","17.909,62","17.935,67","-0,17","696427658"
"05/05/16","18.022,13","18.215,25","17.846,36","17.923,90","-0,07","655252365"
"06/05/16","17.895,28","17.989,76","17.592,13","17.842,80","-0,45","707851330"
"09/05/16","17.968,32","17.973,20","17.652,72","17.685,80","-0,88","618765075"
"10/05/16","17.818,51","18.067,84","17.742,10","17.934,72","1,41","724328850"
"11/05/16","17.914,73","17.946,39","17.509,60","17.698,08","-1,32","867409238"
"12/05/16","17.627,21","17.912,62","17.555,54","17.651,36","-0,26","728803183"
"13/05/16","17.562,64","17.856,96","17.434,14","17.729,45","0,44","711215190"
"16/05/16","17.652,60","17.778,81","17.534,75","17.737,02","0,04","597697704"
"17/05/16","17.816,41","18.014,22","17.373,08","17.498,88","-1,34","897663445"
"18/05/16","17.417,28","17.725,03","17.370,49","17.713,62","1,23","621141229"
"19/05/16","17.611,25","17.810,33","17.498,18","17.545,56","-0,95","767932009"
"20/05/16","17.674,44","17.878,19","17.668,13","17.812,35","1,52","760709410"
"23/05/16","17.521,97","17.624,77","17.272,18","17.325,08","-2,74","665531395"
"24/05/16","17.273,81","17.927,66","17.247,62","17.903,97","3,34","850532816"
"25/05/16","18.008,97","18.216,83","17.975,54","18.201,39","1,66","929289973"
"26/05/16","18.118,17","18.242,97","18.071,81","18.216,92","0,09","693042638"
"27/05/16","18.152,97","18.216,12","18.088,07","18.186,14","-0,17","475433088"
"30/05/16","18.220,49","18.321,40","18.197,66","18.291,38","0,58","360220745"
"31/05/16","18.281,66","18.326,52","18.002,54","18.025,25","-1,45","866823385"
"01/06/16","18.050,36","18.055,64","17.745,61","17.810,85","-1,19","655810425"
"02/06/16","17.836,18","18.009,52","17.740,88","17.767,30","-0,24","606476307"
"03/06/16","17.863,98","17.867,08","17.431,37","17.495,09","-1,53","639128771"
"06/06/16","17.450,89","17.636,65","17.400,40","17.625,00","0,74","518195477"
"07/06/16","17.689,66","17.991,02","17.688,58","17.975,49","1,99","726475393"
"08/06/16","17.912,53","18.000,50","17.799,45","17.909,70","-0,37","634362073"
"09/06/16","17.890,09","17.892,93","17.653,52","17.763,88","-0,81","557229316"
"10/06/16","17.693,81","17.705,68","17.106,25","17.120,16","-3,62","879345815"
"13/06/16","16.848,69","16.933,26","16.593,08","16.621,87","-2,91","947052189"
"14/06/16","16.460,92","16.673,64","16.231,46","16.271,35","-2,11","1050461707"
"15/06/16","16.461,11","16.615,69","16.414,11","16.513,97","1,49","930661829"
"16/06/16","16.262,33","16.383,41","16.088,15","16.351,90","-0,98","1018323217"
"17/06/16","16.471,47","16.963,45","16.471,47","16.923,29","3,49","1209471440"
"20/06/16","17.197,68","17.423,43","17.196,97","17.353,45","2,54","974519879"
"21/06/16","17.320,75","17.544,47","17.252,37","17.431,17","0,45","778016137"
"22/06/16","17.487,91","17.515,07","17.267,42","17.323,27","-0,62","663615161"
"23/06/16","17.404,31","17.966,17","17.293,92","17.966,17","3,71","1014188881"
"24/06/16","17.946,23","17.946,23","15.723,81","15.723,81","-12,48","2643219849"
"27/06/16","15.743,11","15.907,54","15.017,42","15.103,58","-3,94","1925262409"
"28/06/16","15.288,39","15.799,21","15.286,86","15.601,62","3,30","1502423887"
"29/06/16","15.854,72","16.019,31","15.754,04","15.946,93","2,21","1196015018"
"30/06/16","15.894,78","16.250,33","15.629,01","16.197,78","1,57","1326997453"
"01/07/16","16.384,72","16.446,17","16.013,33","16.295,78","0,61","968948316"
"04/07/16","16.352,27","16.352,29","15.995,10","16.012,31","-1,74","848273682"
"05/07/16","15.915,81","16.065,53","15.751,29","15.780,16","-1,45","1075118537"
"06/07/16","15.667,42","15.776,76","15.293,10","15.423,79","-2,26","1399182529"
"07/07/16","15.565,56","15.710,05","15.391,02","15.436,16","0,08","907906714"
"08/07/16","15.370,09","16.087,67","15.356,04","16.066,38","4,08","1148919977"
"11/07/16","16.177,20","16.263,74","15.906,76","16.260,64","1,21","905191646"
"12/07/16","16.277,59","16.767,83","16.262,84","16.721,00","2,83","1295694784"
"13/07/16","16.699,99","16.820,41","16.508,05","16.527,89","-1,15","1102062834"
"14/07/16","16.695,00","16.857,59","16.595,05","16.797,52","1,63","971067564"
"15/07/16","16.684,20","16.871,96","16.600,65","16.748,59","-0,29","783998898"
"18/07/16","16.763,61","16.964,18","16.602,02","16.762,73","0,08","747737917"
"19/07/16","16.723,00","16.843,21","16.444,82","16.673,77","-0,53","908497387"
"20/07/16","16.761,49","16.826,99","16.626,90","16.763,82","0,54","801562391"
"21/07/16","16.796,13","16.884,52","16.651,64","16.805,40","0,25","881154984"
"22/07/16","16.716,59","16.885,70","16.689,79","16.778,67","-0,16","630212470"
"25/07/16","16.774,37","16.882,24","16.645,31","16.692,17","-0,52","677616105"
"26/07/16","16.673,14","16.753,54","16.383,19","16.697,01","0,03","752674978"
"27/07/16","16.735,75","16.996,21","16.722,77","16.863,01","0,99","1087231738"
"28/07/16","16.871,88","16.871,88","16.522,64","16.522,64","-2,02","966320812"
"29/07/16","16.595,02","16.916,54","16.555,45","16.846,86","1,96","999876974"
"01/08/16","16.971,27","17.122,82","16.554,83","16.554,83","-1,73","1012197246"
"02/08/16","16.530,12","16.553,32","16.052,69","16.098,37","-2,76","1062309749"
"03/08/16","16.136,59","16.242,12","15.978,08","16.129,84","0,20","935691302"
"04/08/16","16.214,32","16.327,64","16.145,67","16.236,41","0,66","667845326"
"05/08/16","16.282,37","16.626,28","16.272,31","16.626,28","2,40","750068219"
