DATA,APERTURA,MASSIMO,MINIMO,CHIUSURA,VAR % CLOSE,VOLUME
13/07/17,"2.444,99","2.449,32","2.441,69","2.447,83","0,19",0
14/07/17,"2.449,16","2.463,54","2.446,69","2.459,27","0,47",0
17/07/17,"2.459,50","2.462,82","2.457,16","2.459,14","-0,01",0
18/07/17,"2.455,88","2.460,92","2.450,34","2.460,61","0,06",0
19/07/17,"2.463,85","2.473,83","2.463,85","2.473,83","0,54",0
20/07/17,"2.475,56","2.477,62","2.468,43","2.473,45","-0,02",0
21/07/17,"2.467,40","2.472,54","2.465,06","2.472,54","-0,04",0
24/07/17,"2.472,04","2.473,10","2.466,32","2.469,91","-0,11",0
25/07/17,"2.477,88","2.481,24","2.474,91","2.477,13","0,29",0
26/07/17,"2.479,97","2.481,69","2.474,94","2.477,83","0,03",0
27/07/17,"2.482,76","2.484,04","2.459,93","2.475,42","-0,10",0
28/07/17,"2.469,12","2.473,53","2.464,66","2.472,10","-0,13",0
31/07/17,"2.475,94","2.477,96","2.468,53","2.470,30","-0,07",0
01/08/17,"2.477,10","2.478,51","2.471,14","2.476,35","0,24",0
02/08/17,"2.480,38","2.480,38","2.466,48","2.477,57","0,05",0
03/08/17,"2.476,03","2.476,03","2.468,85","2.472,16","-0,22",0
04/08/17,"2.476,88","2.480,00","2.472,08","2.476,83","0,19",0
07/08/17,"2.477,14","2.480,95","2.475,88","2.480,91","0,16",0
08/08/17,"2.478,35","2.490,87","2.470,32","2.474,92","-0,24",0
09/08/17,"2.465,35","2.474,41","2.462,08","2.474,02","-0,04",0
10/08/17,"2.465,38","2.465,38","2.437,75","2.438,21","-1,45",0
11/08/17,"2.441,04","2.448,09","2.437,85","2.441,32","0,13",0
14/08/17,"2.454,96","2.468,22","2.454,96","2.465,84","1,00",0
15/08/17,"2.468,66","2.468,90","2.461,61","2.464,61","-0,05",0
16/08/17,"2.468,63","2.474,93","2.463,86","2.468,11","0,14",0
17/08/17,"2.462,95","2.465,02","2.430,01","2.430,01","-1,54",0
18/08/17,"2.427,64","2.440,27","2.420,69","2.425,55","-0,18",0
21/08/17,"2.425,50","2.430,58","2.417,35","2.428,37","0,12",0
22/08/17,"2.433,75","2.454,77","2.433,67","2.452,51","0,99",0
23/08/17,"2.444,88","2.448,91","2.441,42","2.444,04","-0,35",0
24/08/17,"2.447,91","2.450,39","2.436,19","2.438,97","-0,21",0
25/08/17,"2.444,72","2.453,96","2.442,22","2.443,05","0,17",0
28/08/17,"2.447,35","2.449,12","2.439,03","2.444,24","0,05",0
29/08/17,"2.431,94","2.449,19","2.428,20","2.446,30","0,08",0
30/08/17,"2.446,06","2.460,31","2.443,77","2.457,59","0,46",0
31/08/17,"2.462,65","2.475,01","2.462,65","2.471,65","0,57",0
01/09/17,"2.474,42","2.480,38","2.473,85","2.476,55","0,20",0
05/09/17,"2.470,35","2.471,97","2.446,55","2.457,85","-0,76",0
06/09/17,"2.463,83","2.469,64","2.459,20","2.465,54","0,31",0
07/09/17,"2.468,06","2.468,62","2.460,29","2.465,10","-0,02",0
08/09/17,"2.462,25","2.467,11","2.459,40","2.461,43","-0,15",0
11/09/17,"2.474,52","2.488,95","2.474,52","2.488,11","1,08",0
12/09/17,"2.491,94","2.496,77","2.490,37","2.496,48","0,34",0
13/09/17,"2.493,89","2.498,37","2.492,14","2.498,37","0,08",0
14/09/17,"2.494,56","2.498,43","2.491,35","2.495,62","-0,11",0
15/09/17,"2.495,67","2.500,23","2.493,16","2.500,23","0,18",0
18/09/17,"2.502,51","2.508,32","2.499,92","2.503,87","0,15",0
19/09/17,"2.506,29","2.507,84","2.503,19","2.506,65","0,11",0
20/09/17,"2.506,84","2.508,85","2.496,67","2.508,24","0,06",0
21/09/17,"2.507,16","2.507,16","2.499,00","2.500,60","-0,30",0
22/09/17,"2.497,26","2.503,47","2.496,54","2.502,22","0,06",0
25/09/17,"2.499,39","2.502,54","2.488,03","2.496,66","-0,22",0
26/09/17,"2.501,04","2.503,51","2.495,12","2.496,84","0,01",0
27/09/17,"2.503,30","2.511,75","2.495,91","2.507,04","0,41",0
28/09/17,"2.503,41","2.510,81","2.502,93","2.510,06","0,12",0
29/09/17,"2.509,96","2.519,44","2.507,99","2.519,36","0,37",0
02/10/17,"2.521,20","2.529,23","2.520,40","2.529,12","0,39",0
03/10/17,"2.530,34","2.535,13","2.528,85","2.534,58","0,22",0
04/10/17,"2.533,48","2.540,53","2.531,80","2.537,74","0,12",0
05/10/17,"2.540,86","2.552,51","2.540,02","2.552,07","0,56",0
06/10/17,"2.547,44","2.549,41","2.543,79","2.549,33","-0,11",0
09/10/17,"2.551,39","2.551,82","2.541,60","2.544,73","-0,18",0
10/10/17,"2.549,99","2.555,23","2.544,86","2.550,64","0,23",0
11/10/17,"2.550,62","2.555,24","2.547,95","2.555,24","0,18",0
12/10/17,"2.552,88","2.555,33","2.548,31","2.550,93","-0,17",0
13/10/17,"2.555,66","2.557,65","2.552,09","2.553,17","0,09",0
16/10/17,"2.555,57","2.559,47","2.552,64","2.557,64","0,18",0
17/10/17,"2.557,17","2.559,71","2.554,69","2.559,36","0,07",0
18/10/17,"2.562,87","2.564,11","2.559,67","2.561,26","0,07",0
19/10/17,"2.553,39","2.562,36","2.547,92","2.562,10","0,03",0
20/10/17,"2.567,56","2.575,44","2.567,56","2.575,21","0,51",0
23/10/17,"2.578,08","2.578,29","2.564,33","2.564,98","-0,40",0
24/10/17,"2.568,66","2.572,18","2.565,58","2.569,13","0,16",0
25/10/17,"2.566,52","2.567,40","2.544,00","2.557,15","-0,47",0
26/10/17,"2.560,08","2.567,07","2.559,80","2.560,40","0,13",0
27/10/17,"2.570,26","2.582,98","2.565,94","2.581,07","0,81",0
30/10/17,"2.577,75","2.580,03","2.568,25","2.572,83","-0,32",0
31/10/17,"2.575,99","2.578,29","2.572,15","2.575,26","0,09",0
01/11/17,"2.583,21","2.588,40","2.574,92","2.579,36","0,16",0
02/11/17,"2.579,46","2.581,11","2.566,17","2.579,85","0,02",0
03/11/17,"2.581,93","2.588,42","2.576,77","2.587,84","0,31",0
06/11/17,"2.587,47","2.593,38","2.585,66","2.591,13","0,13",0
07/11/17,"2.592,11","2.597,02","2.584,35","2.590,64","-0,02",0
08/11/17,"2.588,71","2.595,47","2.585,02","2.594,38","0,14",0
09/11/17,"2.584,00","2.586,50","2.566,33","2.584,62","-0,38",0
10/11/17,"2.580,18","2.583,81","2.575,57","2.582,30","-0,09",0
13/11/17,"2.576,53","2.587,66","2.574,48","2.584,84","0,10",0
